1732671932.678130 server started (2053): version 3.5a, socket /private/tmp/tmux-501/default, protocol 8
1732671932.678163 on Darwin 24.1.0 Darwin Kernel Version 24.1.0: Thu Oct 10 21:03:11 PDT 2024; root:xnu-11215.41.3~2/RELEASE_ARM64_T6020
1732671932.678170 using libevent 2.1.12-stable select
1732671932.678180 using utf8proc 2.9.0
1732671932.678186 using ncurses 6.5 20240427
1732671937.229314 format_expand1: expanding format: [#{session_name}] 
1732671937.229317 format_expand1: found #{}: session_name
1732671937.229322 format_replace: format 'session_name' found: 0
1732671937.229325 format_replace: replaced 'session_name' with '0'
1732671937.229327 format_expand1: result is: [0] 
1732671937.229334 format_replace: applied length limit 10: [0] 
1732671937.229338 format_replace: replaced 'T;=/#{status-left-length}:status-left' with '[0] '
1732671937.229341 format_expand1: found #*1[
1732671937.229343 format_expand1: found #*1[
1732671937.229346 format_expand1: found #*1[
1732671937.229348 format_expand1: found #{}: status-justify
1732671937.229352 format_replace: format 'status-justify' found: left
1732671937.229355 format_replace: replaced 'status-justify' with 'left'
1732671937.229357 format_expand1: found #*1[
1732671937.229360 format_expand1: found #*1[
1732671937.229362 format_expand1: found #*1[
1732671937.229372 format_expand1: found #{}: W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?window_end_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?window_end_flag,,#{window-status-separator}}
1732671937.229375 format_replace: modifier 0 is W
1732671937.229379 format_loop_windows: window loop: 0 @0
1732671937.229382 format_defaults: c=/dev/ttys000
1732671937.229385 format_defaults: s=$0
1732671937.229387 format_defaults: wl=0
1732671937.229390 format_defaults: wp=none
1732671937.229397 format_expand1: expanding format: #[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?window_end_flag,,#{window-status-separator}}
1732671937.229400 format_expand1: found #*1[
1732671937.229403 format_expand1: found #{}: window_index
1732671937.229407 format_replace: format 'window_index' found: 0
1732671937.229410 format_replace: replaced 'window_index' with '0'
1732671937.229415 format_expand1: found #{}: ?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}
1732671937.229418 format_replace: condition is: #{!=:#{E:window-status-current-style},default}
1732671937.229424 format_expand1: expanding format: #{!=:#{E:window-status-current-style},default}
1732671937.229427 format_expand1: found #{}: !=:#{E:window-status-current-style},default
1732671937.229430 format_replace: modifier 0 is !=
1732671937.229435 format_expand1: expanding format: #{E:window-status-current-style}
1732671937.229438 format_expand1: found #{}: E:window-status-current-style
1732671937.229441 format_replace: modifier 0 is E
1732671937.229445 format_replace: format 'window-status-current-style' found: default
1732671937.229448 format_expand1: expanding format: default
1732671937.229450 format_expand1: result is: default
1732671937.229454 format_replace: replaced 'E:window-status-current-style' with 'default'
1732671937.229457 format_expand1: result is: default
1732671937.229459 format_expand1: expanding format: default
1732671937.229462 format_expand1: result is: default
1732671937.229465 format_replace: compare != left is: default
1732671937.229467 format_replace: compare != right is: default
1732671937.229471 format_replace: replaced '!=:#{E:window-status-current-style},default' with '0'
1732671937.229473 format_expand1: result is: 0
1732671937.229477 format_replace: condition '#{!=:#{E:window-status-current-style},default}' is false
1732671937.229479 format_expand1: expanding format: #{E:window-status-style}
1732671937.229482 format_expand1: found #{}: E:window-status-style
1732671937.229485 format_replace: modifier 0 is E
1732671937.229488 format_replace: format 'window-status-style' found: default
1732671937.229490 format_expand1: expanding format: default
1732671937.229493 format_expand1: result is: default
1732671937.229496 format_replace: replaced 'E:window-status-style' with 'default'
1732671937.229499 format_expand1: result is: default
1732671937.229503 format_replace: replaced '?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}' with 'default'
1732671937.229506 format_expand1: found #{}: ?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},
1732671937.229510 format_replace: condition is: #{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}
1732671937.229514 format_expand1: expanding format: #{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}
1732671937.229516 format_expand1: found #{}: &&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}
1732671937.229518 format_replace: modifier 0 is &&
1732671937.229521 format_expand1: expanding format: #{window_last_flag}
1732671937.229524 format_expand1: found #{}: window_last_flag
1732671937.229529 format_replace: format 'window_last_flag' found: 0
1732671937.229533 format_replace: replaced 'window_last_flag' with '0'
1732671937.229536 format_expand1: result is: 0
1732671937.229538 format_expand1: expanding format: #{!=:#{E:window-status-last-style},default}
1732671937.229541 format_expand1: found #{}: !=:#{E:window-status-last-style},default
1732671937.229543 format_replace: modifier 0 is !=
1732671937.229546 format_expand1: expanding format: #{E:window-status-last-style}
1732671937.229548 format_expand1: found #{}: E:window-status-last-style
1732671937.229550 format_replace: modifier 0 is E
1732671937.229553 format_replace: format 'window-status-last-style' found: default
1732671937.229556 format_expand1: expanding format: default
1732671937.229559 format_expand1: result is: default
1732671937.229561 format_replace: replaced 'E:window-status-last-style' with 'default'
1732671937.229564 format_expand1: result is: default
1732671937.229566 format_expand1: expanding format: default
1732671937.229569 format_expand1: result is: default
1732671937.229572 format_replace: compare != left is: default
1732671937.229574 format_replace: compare != right is: default
1732671937.229577 format_replace: replaced '!=:#{E:window-status-last-style},default' with '0'
1732671937.229579 format_expand1: result is: 0
1732671937.229582 format_replace: compare && left is: 0
1732671937.229584 format_replace: compare && right is: 0
1732671937.229587 format_replace: replaced '&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}' with '0'
1732671937.229589 format_expand1: result is: 0
1732671937.229592 format_replace: condition '#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}' is false
1732671937.229596 format_replace: replaced '?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},' with ''
1732671937.229600 format_expand1: found #{}: ?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}
1732671937.229603 format_replace: condition is: #{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}
1732671937.229607 format_expand1: expanding format: #{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}
1732671937.229610 format_expand1: found #{}: &&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}
1732671937.229612 format_replace: modifier 0 is &&
1732671937.229615 format_expand1: expanding format: #{window_bell_flag}
1732671937.229617 format_expand1: found #{}: window_bell_flag
1732671937.229621 format_replace: format 'window_bell_flag' found: 0
1732671937.229623 format_replace: replaced 'window_bell_flag' with '0'
1732671937.229626 format_expand1: result is: 0
1732671937.229628 format_expand1: expanding format: #{!=:#{E:window-status-bell-style},default}
1732671937.229631 format_expand1: found #{}: !=:#{E:window-status-bell-style},default
1732671937.229633 format_replace: modifier 0 is !=
1732671937.229636 format_expand1: expanding format: #{E:window-status-bell-style}
1732671937.229639 format_expand1: found #{}: E:window-status-bell-style
1732671937.229641 format_replace: modifier 0 is E
1732671937.229644 format_replace: format 'window-status-bell-style' found: reverse
1732671937.229646 format_expand1: expanding format: reverse
1732671937.229648 format_expand1: result is: reverse
1732671937.229651 format_replace: replaced 'E:window-status-bell-style' with 'reverse'
1732671937.229653 format_expand1: result is: reverse
1732671937.229655 format_expand1: expanding format: default
1732671937.229658 format_expand1: result is: default
1732671937.229660 format_replace: compare != left is: reverse
1732671937.229663 format_replace: compare != right is: default
1732671937.229673 format_replace: replaced '!=:#{E:window-status-bell-style},default' with '1'
1732671937.229678 format_expand1: result is: 1
1732671937.229682 format_replace: compare && left is: 0
1732671937.229685 format_replace: compare && right is: 1
1732671937.229688 format_replace: replaced '&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}' with '0'
1732671937.229690 format_expand1: result is: 0
1732671937.229693 format_replace: condition '#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}' is false
1732671937.229696 format_expand1: expanding format: #{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}
1732671937.229700 format_expand1: found #{}: ?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},
1732671937.229703 format_replace: condition is: #{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}
1732671937.229707 format_expand1: expanding format: #{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}
1732671937.229710 format_expand1: found #{}: &&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}
1732671937.229712 format_replace: modifier 0 is &&
1732671937.229715 format_expand1: expanding format: #{||:#{window_activity_flag},#{window_silence_flag}}
1732671937.229718 format_expand1: found #{}: ||:#{window_activity_flag},#{window_silence_flag}
1732671937.229720 format_replace: modifier 0 is ||
1732671937.229722 format_expand1: expanding format: #{window_activity_flag}
1732671937.229725 format_expand1: found #{}: window_activity_flag
1732671937.229729 format_replace: format 'window_activity_flag' found: 0
1732671937.229731 format_replace: replaced 'window_activity_flag' with '0'
1732671937.229733 format_expand1: result is: 0
1732671937.229735 format_expand1: expanding format: #{window_silence_flag}
1732671937.229738 format_expand1: found #{}: window_silence_flag
1732671937.229741 format_replace: format 'window_silence_flag' found: 0
1732671937.229743 format_replace: replaced 'window_silence_flag' with '0'
1732671937.229746 format_expand1: result is: 0
1732671937.229748 format_replace: compare || left is: 0
1732671937.229750 format_replace: compare || right is: 0
1732671937.229753 format_replace: replaced '||:#{window_activity_flag},#{window_silence_flag}' with '0'
1732671937.229755 format_expand1: result is: 0
1732671937.229757 format_expand1: expanding format: #{!=:#{E:window-status-activity-style},default}
1732671937.229759 format_expand1: found #{}: !=:#{E:window-status-activity-style},default
1732671937.229762 format_replace: modifier 0 is !=
1732671937.229764 format_expand1: expanding format: #{E:window-status-activity-style}
1732671937.229766 format_expand1: found #{}: E:window-status-activity-style
1732671937.229769 format_replace: modifier 0 is E
1732671937.229771 format_replace: format 'window-status-activity-style' found: reverse
1732671937.229774 format_expand1: expanding format: reverse
1732671937.229776 format_expand1: result is: reverse
1732671937.229778 format_replace: replaced 'E:window-status-activity-style' with 'reverse'
1732671937.229784 format_expand1: result is: reverse
1732671937.229786 format_expand1: expanding format: default
1732671937.229788 format_expand1: result is: default
1732671937.229790 format_replace: compare != left is: reverse
1732671937.229792 format_replace: compare != right is: default
1732671937.229795 format_replace: replaced '!=:#{E:window-status-activity-style},default' with '1'
1732671937.229797 format_expand1: result is: 1
1732671937.229800 format_replace: compare && left is: 0
1732671937.229802 format_replace: compare && right is: 1
1732671937.229806 format_replace: replaced '&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}' with '0'
1732671937.229808 format_expand1: result is: 0
1732671937.229811 format_replace: condition '#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}' is false
1732671937.229815 format_replace: replaced '?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},' with ''
1732671937.229818 format_expand1: result is: 
1732671937.229822 format_replace: replaced '?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}' with ''
1732671937.229826 format_expand1: found #*1[
1732671937.229831 format_expand1: found #{}: T:window-status-current-format
1732671937.229833 format_replace: modifier 0 is T
1732671937.229836 format_replace: format 'window-status-current-format' found: #I:#W#{?window_flags,#{window_flags}, }
1732671937.229839 format_expand1: expanding format: #I:#W#{?window_flags,#{window_flags}, }
1732671937.229841 format_expand1: found #I: window_index
1732671937.229845 format_replace: format 'window_index' found: 0
1732671937.229847 format_replace: replaced 'window_index' with '0'
1732671937.229849 format_expand1: found #W: window_name
1732671937.229853 format_replace: format 'window_name' found: zsh
1732671937.229855 format_replace: replaced 'window_name' with 'zsh'
1732671937.229857 format_expand1: found #{}: ?window_flags,#{window_flags}, 
1732671937.229860 format_replace: condition is: window_flags
1732671937.229863 format_replace: condition 'window_flags' found: *
1732671937.229866 format_replace: condition 'window_flags' is true
1732671937.229868 format_expand1: expanding format: #{window_flags}
1732671937.229870 format_expand1: found #{}: window_flags
1732671937.229873 format_replace: format 'window_flags' found: *
1732671937.229875 format_replace: replaced 'window_flags' with '*'
1732671937.229877 format_expand1: result is: *
1732671937.229880 format_replace: replaced '?window_flags,#{window_flags}, ' with '*'
1732671937.229882 format_expand1: result is: 0:zsh*
1732671937.229885 format_replace: replaced 'T:window-status-current-format' with '0:zsh*'
1732671937.229887 format_expand1: found #*1[
1732671937.229889 format_expand1: found #*1[
1732671937.229892 format_expand1: found #{}: ?window_end_flag,,#{window-status-separator}
1732671937.229894 format_replace: condition is: window_end_flag
1732671937.229897 format_replace: condition 'window_end_flag' found: 1
1732671937.229899 format_replace: condition 'window_end_flag' is true
1732671937.229902 format_replace: replaced '?window_end_flag,,#{window-status-separator}' with ''
1732671937.229905 format_expand1: result is: #[range=window|0 list=focus default]#[push-default]0:zsh*#[pop-default]#[norange list=on default]
1732671937.229907 unref client 0x155814000 (3 references)
1732671937.229919 format_replace: replaced 'W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?window_end_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?window_end_flag,,#{window-status-separator}}' with '#[range=window|0 list=focus default]#[push-default]0:zsh*#[pop-default]#[norange list=on default]'
